Publication Title,Author,Publication Year,Venue,bib
A rapid prototyping software infrastructure for user interfaces in ubiquitous augmented reality,"Klinker, Gudrun",2005,"Personal and Ubiquitous Computing 9, 169-185, 2005"
Evaluation of an augmented reality supported picking system under practical conditions,"Klinker, Gudrun",2010,"Computer Graphics Forum 29 (1), 2-12, 2010"
A fast and robust line-based optical tracker for augmented reality applications,"Klinker, Gudrun",1998,"1rst International Workshop on Augmented Reality (IWAR'98), San Francisco, 1998"
Analysis of tracking accuracy for single-camera square-marker-based tracking,"Klinker, Gudrun",2006,"Proc. Dritter Workshop Virtuelle und Erweiterte Realitt der GIFachgruppe VR …, 2006"
Lessons learned in designing ubiquitous augmented reality user interfaces,"Klinker, Gudrun",2006,"Emerging Technologies of Augmented Reality: Interfaces & Design. Idea group inc, 2006"
Using laser projectors for augmented reality,"Klinker, Gudrun",2008,"Proceedings of the 2008 ACM symposium on Virtual reality software and …, 2008"
International Workshop on Augmented Reality 1998—overview and summary,"Klinker, Gudrun",1999,"Proceedings of the international workshop on Augmented reality: placing …, 1999"
A system architecture for ubiquitous tracking environments,"Klinker, Gudrun",2007,"2007 6th IEEE and ACM International Symposium on Mixed and Augmented Reality …, 2007"
Spatial relationship patterns: Elements of reusable tracking and calibration systems,"Klinker, Gudrun",2006,"Mixed and Augmented Reality, 2006. ISMAR 2006. IEEE/ACM International …, 2006"
Ergonomic Design and Evaluation of Augmented Reality Based Cautionary Warnings for Driving Assistance in Urban Environments,"Klinker, Gudrun",2009,"Proceedings of Intl. Ergonomics Assoc, 2009"
Distributed user tracking concepts for augmented reality applications,"Klinker, Gudrun",2000,"Proceedings IEEE and ACM international symposium on augmented reality (ISAR …, 2000"
Augmented Reality: A Balance Act between High Quality and Real-Time Constraints,"Klinker, Gudrun",1999,"International Symposium on Mixed Reality (ISMR’99), Y. Ohta and H. Tamura …, 1999"
Design patterns for augmented reality systems,"Klinker, Gudrun",2004,"Proc. International Workshop Exploring the Design and Engineering of Mixed …, 2004"
Augmented reality as a comparison tool in automotive industry,"Klinker, Gudrun",2006,"2006 IEEE/ACM International Symposium on Mixed and Augmented Reality, 249-250, 2006"
"The City of Sights: Design, construction, and measurement of an Augmented Reality stage set","Klinker, Gudrun",2010,"Mixed and Augmented Reality (ISMAR), 2010 9th IEEE International Symposium …, 2010"
Defining extended reality training: A long-term definition for all industries,"Klinker, Gudrun",2020,"2020 IEEE 20th International Conference on Advanced Learning Technologies …, 2020"
An underwater augmented reality system for commercial diving operations,"Klinker, Gudrun",2009,"OCEANS 2009, 1-8, 2009"
Predicting and estimating the accuracy of n-occular optical tracking systems,"Klinker, Gudrun",2006,"Mixed and Augmented Reality, 2006. ISMAR 2006. IEEE/ACM International …, 2006"
Online estimation of the target registration error for n-ocular optical tracking systems,"Klinker, Gudrun",2007,"Medical Image Computing and Computer-Assisted Intervention–MICCAI 2007, 652-659, 2007"
Semi-parametric color reproduction method for optical see-through head-mounted displays,"Klinker, Gudrun",2015,"IEEE transactions on visualization and computer graphics 21 (11), 1269-1278, 2015"
Pick-by-vision comes on age: evaluation of an augmented reality supported picking system in a real storage environment,"Klinker, Gudrun",2009,"Proceedings of the 6th international conference on computer graphics …, 2009"
Laplacian vision: Augmenting motion prediction via optical see-through head-mounted displays,"Klinker, Gudrun",2016,"Proceedings of the 7th Augmented Human International Conference 2016, 1-8, 2016"
Representing information–Classifying the Augmented Reality presentation space,"Klinker, Gudrun",2013,"Computers & Graphics 37 (8), 997-1011, 2013"
Subjective evaluation of a semi-automatic optical see-through head-mounted display calibration technique,"Klinker, Gudrun",2015,"IEEE transactions on visualization and computer graphics 21 (4), 491-500, 2015"
"Short-term effects of the serious game “fit, food, fun” on nutritional knowledge: A pilot study among children and adolescents","Klinker, Gudrun",2019,"Nutrients 11 (9), 2031, 2019"
Tangible mixed reality on-site: Interactive augmented visualisations from architectural working models in urban design,"Klinker, Gudrun",2015,"Computer-Aided Architectural Design Futures. The Next City-New Technologies …, 2015"
Interactive visualization environment with improved visual programming interface,"Klinker, Gudrun",1996,"US Patent 5,590,271, 1996"
Augmented reality in healthcare,"Klinker, Gudrun",2019,"Journal of healthcare engineering 2019, 2019"
Light-field correction for spatial calibration of optical see-through head-mounted displays,"Klinker, Gudrun",2015,"IEEE Transactions on Visualization and Computer Graphics 21 (4), 471-480, 2015"
Comparison of a gamified and non-gamified virtual reality training assembly task,"Klinker, Gudrun",2019,"2019 11th International Conference on Virtual Worlds and Games for Serious …, 2019"
Distributed smart space orchestration,"Klinker, Gudrun",2016,"NOMS 2016-2016 IEEE/IFIP Network Operations and Management Symposium, 979-984, 2016"
Stable Road Lane Model Based on Clothoids,"Klinker, Gudrun",2010,"Advanced Microsystems for Automotive Applications 2010, 133-143, 2010"
Augmented reality for port placement and navigation in robotically assisted minimally invasive cardiovascular surgery,"Klinker, Gudrun",2004,"International Congress Series 1268, 735-740, 2004"
Acceptance and effectiveness of a virtual reality public speaking training,"Klinker, Gudrun",2019,"2019 IEEE international symposium on mixed and augmented reality (ISMAR …, 2019"
Mixed reality for cultural heritage,"Klinker, Gudrun",2019,"2019 IEEE Conference on Virtual Reality and 3D User Interfaces (VR), 1618-1622, 2019"
Supporting casual interactions between board games on public tabletop displays and mobile devices,"Klinker, Gudrun",2009,"Personal and Ubiquitous Computing 13 (8), 609-617, 2009"
Results of a study on software architectures for augmented reality systems,"Klinker, Gudrun",2003,"The Second IEEE and ACM International Symposium on Mixed and Augmented …, 2003"
Modeling and analysis of empirical data in collaborative environments,"Klinker, Gudrun",1992,"Communications of the ACM 35 (6), 74-85, 1992"
Ubitrack: Automatic configuration of pervasive sensor networks for augmented reality,"Klinker, Gudrun",2009,"Pervasive Computing, IEEE, 1-1, 2009"
An LED-based multitouch sensor for LCD screens,"Klinker, Gudrun",2010,"Proceedings of the fourth international conference on Tangible, embedded …, 2010"
Color image analysis with an intrinsic reflection model,"Klinker, Gudrun",1988,"Proc. Second Znt. Con $ on Comp. Vision, 292-296, 1988"
Automated initialization for marker-less tracking: A sensor fusion approach,"Klinker, Gudrun",2004,"Third IEEE and ACM International Symposium on Mixed and Augmented Reality, 79-88, 2004"
Situation awareness assessment in critical driving situations at intersections by task and human error analysis,"Klinker, Gudrun",2010,"Human Factors and Ergonomics in Manufacturing & Service Industries 20 (3 …, 2010"
Optimal port placement and enhanced guidance in robotically assisted cardiac surgery,"Klinker, Gudrun",2007,"Surgical endoscopy 21, 684-687, 2007"
Physics-based models for early vision by machine,"Klinker, Gudrun",1990,"Society of Photo-Optical Instrumentation Engineers (SPIE) Conference Series …, 1990"
Performance and sensitivity analysis of indica: Interaction-free display calibration for optical see-through head-mounted displays,"Klinker, Gudrun",2014,"2014 IEEE International Symposium on Mixed and Augmented Reality (ISMAR …, 2014"
Perception thresholds for augmented reality navigation schemes in large distances,"Klinker, Gudrun",2008,"2008 7th IEEE/ACM international symposium on mixed and augmented reality …, 2008"
Tracking for distributed mixed reality environments,"Klinker, Gudrun",2007,"Workshop on Trands and Issues in Tracking for Virtual Environments at the …, 2007"
Augmented chemical reactions: 3D interaction methods for chemistry,"Klinker, Gudrun",2013,"International Journal of Online Engineering (iJOE) 9 (S8), 80, 2013"
Fusion of clothoid segments for a more accurate and updated prediction of the road geometry,"Klinker, Gudrun",2010,"13th International IEEE Conference on Intelligent Transportation Systems …, 2010"
Sheep: The shared environment entertainment pasture,"Klinker, Gudrun",2002,"Proceedings of the International Symposium on Mixed and Augmented Reality …, 2002"
Automated camera calibration and 3D egomotion estimation for augmented reality applications,"Klinker, Gudrun",1997,"Computer Analysis of Images and Patterns, 199-206, 1997"
Dragon tale-a serious game for learning japanese kanji,"Klinker, Gudrun",2018,"Proceedings of the 2018 Annual Symposium on Computer-Human Interaction in …, 2018"
Sticky projections-a model-based approach to interactive shader lamps tracking,"Klinker, Gudrun",2015,"IEEE transactions on visualization and computer graphics 22 (3), 1291-1301, 2015"
Vision enhancement: defocus correction via optical see-through head-mounted displays,"Klinker, Gudrun",2015,"Proceedings of the 6th Augmented Human International Conference, 1-8, 2015"
Sticky projections—a new approach to interactive shader lamp tracking,"Klinker, Gudrun",2014,"2014 IEEE International Symposium on Mixed and Augmented Reality (ISMAR …, 2014"
Testing a proximity-based location tracking system with Bluetooth Low Energy tags for future use in the OR,"Klinker, Gudrun",2015,"2015 17th International Conference on E-health Networking, Application …, 2015"
Augmented chemical reactions: An augmented reality tool to support chemistry teaching,"Klinker, Gudrun",2013,"2013 2nd Experiment@ International Conference (exp. at'13), 164-165, 2013"
Dynamic gyroscope fusion in ubiquitous tracking environments,"Klinker, Gudrun",2008,"2008 7th IEEE/ACM International Symposium on Mixed and Augmented Reality, 13-20, 2008"
Mobile information presentation schemes for supra-adaptive logistics applications,"Klinker, Gudrun",2006,"Advances in Artificial Reality and Tele-Existence, 998-1007, 2006"
Entertainment applications of virtual environments.,"Klinker, Gudrun",2002,"Lawrence Erlbaum Associates Publishers, 2002"
HieroQuest-a serious game for learning Egyptian hieroglyphs,"Klinker, Gudrun",2020,"Journal on Computing and Cultural Heritage (JOCCH) 13 (4), 1-20, 2020"
Precise haptic device co-location for visuo-haptic augmented reality,"Klinker, Gudrun",2015,"IEEE transactions on visualization and computer graphics 21 (12), 1427-1441, 2015"
KinectTouch: accuracy test for a very low-cost 2.5 D multitouch tracking system,"Klinker, Gudrun",2011,"Proceedings of the ACM International Conference on Interactive Tabletops and …, 2011"
Temporal calibration in multisensor tracking setups,"Klinker, Gudrun",2009,"2009 8th IEEE International Symposium on Mixed and Augmented Reality, 195-196, 2009"
Survey and classification of head-up display presentation principles,"Klinker, Gudrun",2009,"Proceedings of the International Ergonomics Association (IEA), 2009"
An architecture concept for ubiquitous computing aware wearable computers,"Klinker, Gudrun",2002,"Proceedings 22nd International Conference on Distributed Computing Systems …, 2002"
Inverse kinematic infrared optical finger tracking,"Klinker, Gudrun",2006,"Int. Conf. Humans and Computers, 2006"
An empiric evaluation of confirmation methods for optical see-through head-mounted display calibration,"Klinker, Gudrun",2011,"2011 10th IEEE International Symposium on Mixed and Augmented Reality, 267-268, 2011"
On-site semi-automatic calibration and registration of a projector-camera system using arbitrary objects with known geometry,"Klinker, Gudrun",2015,"IEEE Transactions on Visualization and Computer Graphics 21 (11), 1211-1220, 2015"
Identification of inaccurate effort estimates in agile software development,"Klinker, Gudrun",2013,"2013 20th Asia-Pacific Software Engineering Conference (APSEC) 2, 67-72, 2013"
Dynamics in Tangible Chemical Reactions,"Klinker, Gudrun",2010,
Towards a development methodology for augmented reality user interfaces,"Klinker, Gudrun",2004,"Innternational Workshop on Exploring the Design and Engineering of Mixed …, 2004"
Virtual reality public speaking training: Experimental evaluation of direct feedback technology acceptance,"Klinker, Gudrun",2021,"2021 IEEE Virtual Reality and 3D User Interfaces (VR), 463-472, 2021"
An outdoor ground truth evaluation dataset for sensor-aided visual handheld camera localization,"Klinker, Gudrun",2013,"2013 IEEE International Symposium on Mixed and Augmented Reality (ISMAR …, 2013"
Integrating studierstube and dwarf,"Klinker, Gudrun",2003,"CiteSeerX, 2003"
An environment for telecollaborative data exploration,"Klinker, Gudrun",1993,"Proceedings Visualization'93, 110-117, 1993"
Phone-based motion control in VR: analysis of degrees of freedom,"Klinker, Gudrun",2011,"Proceedings of the 2011 annual conference extended abstracts on Human …, 2011"
A mixed reality interface for a digital twin based crane,"Klinker, Gudrun",2021,"Applied Sciences 11 (20), 9480, 2021"
Ethical and social aspects of neurorobotics,"Klinker, Gudrun",2020,"Science and Engineering Ethics 26, 2533-2546, 2020"
